CSID,CaseMasterID,csdate,cstype,PolicePersonID
6027,6844,2021-03-29 10:51:00,A,1230
6028,6845,2025-04-08 03:53:00,A,689
6029,6846,2026-03-26 19:05:00,A,887
6030,6847,2026-04-03 04:10:00,A,1084
6031,6848,2024-03-27 07:25:00,C,859
6032,6849,2024-08-16 21:29:00,C,739
6033,6850,2026-05-18 03:49:00,C,693
6034,6851,2024-08-02 15:00:00,A,1414
6035,6852,2024-04-02 11:54:00,A,973
6036,6853,2024-04-19 10:03:00,A,745
6037,6854,2022-07-11 05:00:00,A,852
6038,6855,2025-05-14 07:35:00,A,763
6039,6856,2024-10-21 01:56:00,A,999
6040,6857,2025-10-17 01:10:00,C,775
6041,6858,2024-05-18 12:28:00,B,835
6042,6859,2024-09-21 01:17:00,A,1198
6043,6860,2025-01-20 13:43:00,C,1051
6044,6861,2022-12-09 09:40:00,A,794
6045,6862,2022-11-05 13:34:00,A,1398
6046,6863,2024-10-14 17:42:00,A,856
6047,6864,2023-11-23 02:03:00,A,1122
6048,6865,2023-01-30 03:34:00,A,824
6049,6866,2026-04-01 00:06:00,A,958
6050,6867,2022-05-07 07:11:00,A,923
6051,6868,2022-12-09 23:12:00,A,812
6052,6869,2025-02-18 23:49:00,A,1570
6053,6870,2023-12-22 00:15:00,A,741
6054,6871,2023-12-02 22:30:00,A,823
6055,6872,2023-09-21 19:00:00,A,882
6056,6873,2021-06-19 15:27:00,A,763
6057,6874,2025-11-20 01:01:00,A,1001
6058,6876,2024-12-16 01:30:00,A,923
6059,6877,2025-08-16 13:15:00,A,792
6060,6878,2021-09-30 20:42:00,C,1152
6061,6879,2024-09-19 10:06:00,C,1074
6062,6880,2024-05-08 03:56:00,A,1108
6063,6881,2023-08-08 19:16:00,A,885
6064,6882,2024-11-12 19:30:00,B,856
6065,6883,2021-10-26 11:21:00,A,1140
6066,6884,2022-10-18 15:05:00,A,704
6067,6885,2024-02-08 23:43:00,C,986
6068,6887,2023-11-05 04:54:00,B,961
6069,6888,2026-06-12 11:25:00,C,779
6070,6889,2026-07-07 14:34:00,C,1137
6071,6890,2025-09-03 11:23:00,A,921
6072,6891,2026-02-27 16:30:00,A,968
6073,6892,2025-11-28 01:10:00,C,974
6074,6893,2026-05-16 09:42:00,A,978
6075,6894,2024-09-29 09:19:00,A,772
6076,6895,2022-09-30 23:13:00,A,1056
6077,6896,2021-09-05 21:07:00,A,992
6078,6897,2023-12-28 09:11:00,A,694
6079,6898,2026-07-17 00:00:00,C,1384
6080,6899,2022-04-19 06:56:00,A,1664
6081,6900,2021-11-21 00:53:00,A,705
6082,6901,2023-06-17 12:37:00,A,1031
6083,6902,2025-08-01 06:24:00,A,1299
6084,6903,2026-03-20 08:34:00,A,1352
6085,6904,2025-12-21 19:58:00,A,901
6086,6905,2023-08-23 11:36:00,A,1136
6087,6906,2024-09-21 04:49:00,A,865
6088,6907,2022-12-17 01:24:00,A,1161
6089,6908,2023-01-15 08:04:00,A,1117
6090,6909,2021-10-08 21:09:00,A,859
6091,6910,2024-06-02 17:28:00,A,1026
6092,6911,2024-04-25 16:12:00,A,1056
6093,6912,2024-10-02 03:28:00,C,1116
6094,6913,2021-11-29 21:28:00,A,1068
6095,6915,2024-07-18 15:57:00,C,879
6096,6916,2021-07-30 10:10:00,A,862
6097,6917,2021-09-07 03:07:00,A,1054
6098,6918,2025-11-06 13:22:00,A,895
6099,6920,2024-02-19 17:39:00,A,1388
6100,6921,2024-06-13 00:27:00,A,1328
6101,6922,2025-06-19 20:51:00,A,1055
6102,6923,2024-05-31 07:06:00,A,872
6103,6924,2024-02-13 03:10:00,A,1081
6104,6925,2022-11-23 14:52:00,A,1066
6105,6927,2025-02-20 13:06:00,A,1123
6106,6928,2023-08-23 17:32:00,A,767
6107,6929,2026-02-04 06:33:00,A,765
6108,6930,2023-12-18 16:10:00,A,996
6109,6931,2024-10-31 06:41:00,A,1377
6110,6932,2026-06-15 13:31:00,A,1045
6111,6933,2025-05-20 12:14:00,A,975
6112,6934,2021-05-07 03:51:00,A,715
6113,6935,2024-02-24 08:37:00,A,1134
6114,6936,2024-05-15 01:19:00,A,1625
6115,6937,2025-11-07 19:22:00,C,1416
6116,6938,2023-09-13 16:49:00,A,1448
6117,6939,2024-04-23 07:43:00,A,1318
6118,6940,2023-01-14 03:09:00,A,905
6119,6941,2022-04-14 20:09:00,B,1146
6120,6942,2023-08-19 10:06:00,B,921
6121,6943,2026-03-13 23:11:00,A,892
6122,6944,2024-04-26 02:40:00,A,912
6123,6945,2024-09-16 03:52:00,A,813
6124,6946,2023-09-01 12:51:00,A,986
6125,6947,2024-07-29 19:16:00,A,903
6126,6948,2026-02-07 06:46:00,A,1164
6127,6951,2024-10-21 06:49:00,A,756
6128,6952,2021-11-08 00:57:00,A,1187
6129,6953,2024-06-23 23:21:00,A,692
6130,6954,2026-03-12 13:44:00,A,722
6131,6955,2023-03-04 18:34:00,A,1124
6132,6956,2023-10-06 17:47:00,A,791
6133,6957,2023-08-06 14:30:00,C,809
6134,6958,2023-10-08 02:26:00,A,904
6135,6959,2021-06-28 02:56:00,A,802
6136,6960,2022-07-25 13:28:00,A,1224
6137,6961,2024-03-15 04:07:00,A,1054
6138,6962,2023-03-19 22:58:00,A,1136
6139,6963,2025-07-11 20:10:00,A,813
6140,6964,2025-04-21 19:33:00,B,1410
6141,6965,2026-01-02 01:26:00,A,1646
6142,6966,2023-09-22 00:06:00,A,732
6143,6967,2022-12-13 09:18:00,A,770
6144,6968,2022-12-09 08:09:00,A,794
6145,6969,2025-10-10 08:15:00,A,804
6146,6970,2023-12-20 09:28:00,A,1062
6147,6971,2025-12-31 21:47:00,A,807
6148,6972,2024-05-21 02:21:00,A,1414
6149,6973,2024-09-07 09:06:00,A,1413
6150,6974,2025-07-26 06:39:00,A,1142
6151,6975,2025-12-17 01:20:00,A,1463
6152,6976,2025-10-23 04:19:00,A,1648
6153,6977,2025-01-16 16:58:00,B,695
6154,6979,2024-11-09 02:42:00,A,929
6155,6981,2022-07-01 10:24:00,A,1170
6156,6982,2023-10-07 05:02:00,A,1178
6157,6983,2024-12-11 12:45:00,A,1002
6158,6984,2022-06-01 19:11:00,B,856
6159,6985,2021-02-08 07:14:00,A,970
6160,6986,2022-12-15 20:52:00,A,993
6161,6987,2025-07-28 00:53:00,A,823
6162,6988,2024-02-08 20:54:00,C,1618
6163,6989,2022-08-05 12:27:00,A,809
6164,6990,2021-04-20 06:12:00,A,803
6165,6991,2021-12-24 17:38:00,A,769
6166,6992,2022-03-05 03:47:00,A,1332
6167,6993,2022-07-20 19:16:00,B,1580
6168,6995,2025-09-17 09:11:00,A,1611
6169,6996,2024-10-03 17:11:00,A,1131
6170,6998,2024-11-16 10:01:00,A,932
6171,7000,2023-06-27 10:52:00,A,1295
6172,7001,2023-05-10 17:40:00,A,792
6173,7002,2021-09-18 15:53:00,A,1166
6174,7003,2023-05-13 19:55:00,A,1107
6175,7005,2026-07-11 00:00:00,B,812
6176,7006,2022-09-16 08:29:00,A,1247
6177,7007,2023-10-03 16:12:00,A,875
6178,7008,2023-08-29 18:21:00,A,1028
6179,7009,2025-03-14 08:18:00,B,991
6180,7010,2024-05-01 20:25:00,A,872
6181,7011,2025-01-26 17:39:00,A,1165
6182,7012,2021-12-21 00:26:00,A,1333
6183,7013,2024-01-22 00:55:00,A,1062
6184,7014,2026-01-15 02:54:00,A,1592
6185,7015,2022-11-18 06:51:00,A,916
6186,7017,2023-01-03 22:59:00,C,708
6187,7018,2021-09-25 13:27:00,A,816
6188,7019,2023-10-06 02:34:00,A,963
6189,7020,2024-08-14 00:43:00,C,997
6190,7021,2026-05-03 23:43:00,A,889
6191,7022,2022-10-31 22:13:00,A,857
6192,7023,2024-05-09 16:20:00,A,1056
6193,7024,2025-02-19 08:20:00,A,1405
6194,7025,2023-08-06 22:36:00,A,1452
6195,7026,2024-08-05 15:21:00,A,959
6196,7027,2024-01-02 22:47:00,A,792
6197,7028,2022-07-13 15:53:00,C,886
6198,7029,2021-12-28 05:57:00,A,960
6199,7030,2025-05-06 04:21:00,A,1511
6200,7031,2024-11-08 21:54:00,A,844
6201,7033,2025-10-23 13:47:00,B,862
6202,7034,2025-10-07 09:32:00,B,1262
6203,7035,2021-04-04 20:18:00,A,765
6204,7036,2021-10-19 23:26:00,A,1177
6205,7037,2025-04-14 07:01:00,A,888
6206,7038,2026-07-12 00:00:00,A,1165
6207,7039,2023-12-24 10:05:00,A,896
6208,7040,2023-02-02 16:55:00,A,738
6209,7041,2025-03-26 22:31:00,C,1253
6210,7042,2022-01-21 06:24:00,A,792
6211,7043,2026-07-14 00:00:00,A,1008
6212,7044,2021-08-24 19:16:00,A,689
6213,7045,2025-06-21 19:24:00,A,1137
6214,7046,2025-08-16 04:12:00,C,814
6215,7047,2026-02-19 21:26:00,A,790
6216,7048,2024-04-09 14:56:00,C,823
6217,7049,2023-01-14 14:19:00,A,1018
6218,7050,2023-04-04 05:43:00,A,1070
6219,7052,2022-01-09 12:15:00,A,989
6220,7053,2025-04-28 19:57:00,A,837
6221,7054,2024-01-11 19:31:00,A,962
6222,7055,2023-08-17 11:39:00,A,1647
6223,7056,2024-02-13 20:15:00,A,1170
6224,7057,2022-10-05 11:54:00,A,1412
6225,7058,2023-05-11 14:50:00,A,1179
6226,7059,2024-01-28 07:30:00,A,805
6227,7060,2021-09-07 17:30:00,A,1160
6228,7061,2023-07-20 00:55:00,A,700
6229,7062,2024-04-05 14:22:00,C,686
6230,7063,2026-02-25 02:20:00,A,905
6231,7064,2023-10-14 19:37:00,A,811
6232,7065,2024-02-01 20:45:00,B,794
6233,7067,2025-09-15 13:23:00,A,1062
6234,7068,2023-10-29 16:09:00,A,856
6235,7069,2025-12-18 16:51:00,A,788
6236,7070,2023-01-25 13:23:00,A,937
6237,7071,2025-07-16 21:08:00,A,1201
6238,7072,2021-08-16 01:40:00,C,1168
6239,7073,2025-06-22 18:47:00,A,1057
6240,7074,2026-01-28 23:15:00,B,749
6241,7075,2025-12-02 13:04:00,A,899
6242,7076,2024-02-19 19:32:00,A,742
6243,7077,2024-06-07 02:05:00,A,906
6244,7078,2021-11-18 10:32:00,A,1296
6245,7080,2025-10-24 12:27:00,A,1198
6246,7081,2022-05-16 09:30:00,A,1051
6247,7082,2025-01-30 20:26:00,A,859
6248,7083,2022-07-12 00:17:00,A,979
6249,7084,2024-08-13 12:35:00,A,1692
6250,7085,2022-08-25 00:47:00,A,977
6251,7086,2024-12-31 19:37:00,A,969
6252,7087,2026-07-16 00:00:00,A,723
6253,7088,2024-08-27 07:44:00,A,862
6254,7089,2026-07-18 00:00:00,A,962
6255,7090,2021-06-24 08:53:00,A,1404
6256,7091,2022-04-02 19:34:00,A,1150
6257,7092,2025-09-04 11:04:00,A,1497
6258,7093,2024-10-09 17:24:00,A,1131
6259,7094,2025-03-29 09:28:00,C,1385
6260,7097,2025-08-22 14:46:00,A,1480
6261,7098,2024-09-13 08:29:00,A,796
6262,7099,2022-08-01 10:38:00,A,968
6263,7100,2024-06-21 00:59:00,B,910
6264,7101,2023-10-15 20:14:00,A,825
6265,7102,2023-12-09 17:58:00,A,755
6266,7103,2021-07-02 15:30:00,A,1611
6267,7104,2022-05-06 02:13:00,A,977
6268,7105,2021-10-11 11:32:00,A,994
6269,7106,2024-12-19 13:49:00,A,960
6270,7107,2024-06-11 19:59:00,B,906
6271,7108,2024-02-22 11:40:00,A,735
6272,7109,2022-11-20 10:56:00,A,972
6273,7110,2023-03-04 16:19:00,A,821
6274,7111,2024-06-20 12:21:00,A,1183
6275,7112,2024-12-04 03:24:00,A,785
6276,7113,2021-03-30 06:54:00,A,694
6277,7114,2024-06-06 09:34:00,A,721
6278,7115,2023-12-31 23:03:00,A,1385
6279,7116,2021-10-12 02:52:00,A,976
6280,7117,2025-09-09 19:52:00,A,1034
6281,7118,2024-01-24 05:06:00,A,939
6282,7119,2022-09-17 01:53:00,A,1153
6283,7120,2025-10-31 03:11:00,A,997
6284,7121,2022-11-20 09:05:00,A,725
6285,7122,2023-07-06 12:05:00,A,901
6286,7123,2021-07-23 11:12:00,C,794
6287,7125,2025-07-13 10:14:00,B,693
6288,7126,2023-12-30 14:28:00,A,779
6289,7127,2025-11-08 03:57:00,A,1113
6290,7128,2023-12-01 19:35:00,C,879
6291,7129,2023-07-10 10:20:00,A,894
6292,7130,2025-08-18 23:51:00,A,879
6293,7132,2023-01-27 09:07:00,A,1152
6294,7133,2023-12-18 04:26:00,A,1108
6295,7134,2025-04-28 19:17:00,A,1621
6296,7136,2021-10-08 19:58:00,A,909
6297,7137,2026-07-04 22:47:00,C,1099
6298,7138,2021-11-18 12:44:00,A,1092
6299,7139,2025-04-29 22:46:00,A,1388
6300,7140,2025-04-11 05:42:00,A,1106
6301,7141,2024-04-24 04:26:00,A,828
6302,7142,2024-10-05 04:43:00,A,965
6303,7143,2022-09-12 12:10:00,C,904
6304,7144,2022-11-02 18:49:00,A,1403
6305,7145,2022-07-16 08:31:00,A,1102
6306,7146,2023-07-08 22:05:00,A,929
6307,7148,2024-12-03 07:08:00,B,913
6308,7149,2026-07-05 14:03:00,A,901
6309,7150,2025-01-13 00:02:00,A,905
6310,7151,2023-12-16 15:47:00,A,974
6311,7152,2026-01-06 06:35:00,A,894
6312,7153,2022-12-11 09:21:00,A,856
6313,7154,2026-07-12 00:00:00,A,955
6314,7156,2025-11-23 16:25:00,A,1461
6315,7157,2023-04-18 01:18:00,A,786
6316,7158,2025-04-18 00:26:00,A,1149
6317,7160,2023-03-19 15:16:00,A,962
6318,7161,2023-10-25 10:02:00,A,860
6319,7162,2025-03-10 08:55:00,C,1512
6320,7163,2022-12-05 10:27:00,A,1011
6321,7164,2022-06-13 08:13:00,A,1652
6322,7165,2024-12-01 11:27:00,A,813
6323,7166,2025-07-04 17:31:00,A,971
6324,7167,2021-04-14 19:39:00,A,1137
6325,7168,2025-11-14 12:42:00,C,1104
6326,7169,2025-05-04 18:01:00,A,855
6327,7170,2024-07-14 23:55:00,A,1169
6328,7171,2024-04-15 18:17:00,A,848
6329,7172,2025-03-24 02:48:00,A,1394
6330,7173,2021-10-01 10:07:00,A,920
6331,7175,2026-01-05 16:37:00,A,903
6332,7176,2025-02-09 18:18:00,B,1498
6333,7177,2021-06-15 22:48:00,A,899
6334,7178,2024-03-10 11:14:00,A,1386
6335,7179,2022-04-03 17:15:00,C,838
6336,7180,2022-05-06 15:13:00,A,955
6337,7181,2025-07-13 10:46:00,A,1256
6338,7183,2022-12-06 17:16:00,A,1152
6339,7185,2022-03-10 12:52:00,C,885
6340,7186,2022-05-03 10:24:00,A,1026
6341,7188,2023-04-12 05:23:00,A,1502
6342,7189,2023-06-06 05:33:00,A,1231
6343,7191,2022-04-19 00:48:00,B,1109
6344,7192,2022-05-19 01:27:00,C,859
6345,7193,2025-05-23 13:34:00,A,1138
6346,7195,2022-12-03 13:40:00,A,731
6347,7196,2024-11-19 19:25:00,A,697
6348,7197,2025-08-24 08:46:00,A,853
6349,7198,2022-11-25 18:30:00,A,1106
6350,7199,2022-04-02 02:30:00,A,1174
6351,7200,2024-02-04 21:50:00,C,1029
6352,7201,2024-11-20 19:31:00,A,1148
6353,7202,2025-05-02 14:17:00,A,1496
6354,7205,2022-07-06 16:24:00,A,1085
6355,7206,2025-02-27 10:48:00,A,1065
6356,7207,2023-04-01 19:31:00,A,797
6357,7209,2024-09-10 07:17:00,A,1165
6358,7210,2025-02-09 11:49:00,A,1416
6359,7211,2024-09-12 03:39:00,A,970
6360,7212,2023-10-12 23:00:00,A,1093
6361,7213,2024-11-27 06:22:00,A,744
6362,7214,2022-08-22 12:50:00,A,1280
6363,7215,2024-01-17 02:48:00,A,1010
6364,7216,2021-12-01 08:09:00,A,1146
6365,7218,2025-05-12 17:50:00,A,890
6366,7219,2025-11-07 12:26:00,A,1634
6367,7220,2026-07-05 16:49:00,A,1323
6368,7221,2024-11-23 22:03:00,A,684
6369,7222,2025-10-28 08:00:00,A,1693
6370,7223,2025-10-26 09:35:00,B,745
6371,7224,2026-02-16 14:47:00,A,1147
6372,7225,2024-07-24 16:25:00,C,881
6373,7226,2024-08-11 10:16:00,B,857
6374,7227,2024-01-22 00:22:00,B,1027
6375,7228,2026-07-16 00:00:00,A,689
6376,7229,2025-05-02 04:31:00,A,1158
6377,7230,2025-05-04 23:13:00,A,1150
6378,7231,2022-11-02 18:04:00,B,694
6379,7232,2022-02-25 04:45:00,A,951
6380,7233,2023-05-19 20:59:00,A,1336
6381,7234,2026-06-12 11:47:00,A,1342
6382,7235,2025-09-27 11:20:00,A,1167
6383,7236,2023-04-19 20:53:00,A,795
6384,7237,2023-07-03 14:21:00,A,1672
6385,7238,2024-12-19 02:58:00,A,1178
6386,7240,2025-03-04 19:23:00,A,978
6387,7241,2024-09-16 16:17:00,A,824
6388,7242,2026-07-08 00:53:00,A,1665
6389,7243,2023-03-29 02:42:00,A,1430
6390,7244,2022-09-15 19:32:00,A,997
6391,7245,2025-07-16 11:23:00,A,1390
6392,7246,2025-07-29 03:50:00,A,853
6393,7247,2022-03-15 05:21:00,C,975
6394,7248,2025-09-28 17:11:00,C,849
6395,7249,2023-06-27 07:33:00,A,816
6396,7251,2021-11-03 13:22:00,A,1613
6397,7252,2024-07-21 18:57:00,A,1328
6398,7253,2021-03-20 19:16:00,A,795
6399,7256,2025-10-17 09:14:00,A,1107
6400,7257,2021-10-12 13:51:00,C,957
6401,7258,2025-12-03 23:00:00,C,1502
6402,7259,2022-07-21 01:31:00,B,1107
6403,7260,2024-08-09 22:15:00,A,1250
6404,7261,2025-12-17 14:29:00,A,1424
6405,7262,2024-01-09 21:03:00,A,1104
6406,7263,2026-07-17 00:00:00,A,902
6407,7264,2026-03-06 08:15:00,A,1082
6408,7265,2024-05-10 17:30:00,A,1119
6409,7267,2023-09-24 11:29:00,A,1206
6410,7268,2023-04-12 20:46:00,A,743
6411,7269,2025-07-27 03:25:00,A,969
6412,7270,2024-11-27 21:20:00,B,1248
6413,7271,2026-05-16 04:34:00,A,761
6414,7272,2022-12-26 21:47:00,A,1153
6415,7273,2021-12-21 11:31:00,A,824
6416,7274,2023-08-11 20:26:00,A,1002
6417,7275,2024-05-20 16:49:00,A,947
6418,7276,2022-11-18 03:49:00,C,781
6419,7277,2022-07-09 20:50:00,C,776
6420,7278,2023-06-29 00:19:00,B,786
6421,7279,2026-01-01 14:40:00,A,1422
6422,7280,2024-11-02 23:31:00,A,1003
6423,7282,2026-07-03 09:07:00,B,1142
6424,7283,2023-03-08 10:36:00,A,1139
6425,7284,2026-07-14 00:00:00,A,887
6426,7285,2026-03-06 00:12:00,A,798
6427,7286,2022-08-24 11:39:00,C,897
6428,7287,2026-07-19 00:00:00,A,719
6429,7288,2024-03-06 12:29:00,C,1170
6430,7289,2025-04-24 19:11:00,A,1152
6431,7290,2022-02-12 21:06:00,C,1046
6432,7291,2024-02-20 11:37:00,A,878
6433,7292,2023-02-18 18:27:00,A,1579
6434,7293,2026-02-20 13:31:00,A,736
6435,7294,2026-01-12 21:50:00,A,1149
6436,7295,2024-03-04 01:29:00,A,1406
6437,7296,2025-04-12 17:13:00,A,697
6438,7297,2022-06-11 11:52:00,A,1025
6439,7298,2022-11-17 19:00:00,C,757
6440,7299,2024-02-26 09:10:00,A,1100
6441,7301,2021-05-10 19:14:00,A,784
6442,7302,2025-09-19 15:45:00,A,1203
6443,7303,2023-05-07 14:49:00,A,876
6444,7304,2025-10-04 06:45:00,A,972
6445,7305,2025-01-14 14:43:00,A,928
6446,7307,2024-08-29 11:35:00,A,900
6447,7308,2021-11-10 00:32:00,A,862
6448,7309,2023-02-27 21:26:00,A,958
6449,7311,2025-10-22 15:51:00,A,917
6450,7312,2023-07-11 04:56:00,A,1164
6451,7313,2024-12-01 16:24:00,A,932
6452,7314,2025-11-18 21:08:00,A,1128
6453,7315,2023-09-22 05:04:00,C,1476
6454,7316,2025-07-30 12:05:00,A,1135
6455,7317,2025-08-18 20:34:00,A,907
6456,7319,2023-10-23 19:55:00,A,1442
6457,7320,2025-01-20 10:28:00,A,705
6458,7321,2022-04-12 22:13:00,A,966
6459,7323,2023-04-02 10:17:00,A,760
6460,7324,2024-11-02 22:34:00,A,729
6461,7325,2024-04-19 12:58:00,C,873
6462,7328,2022-09-24 04:03:00,A,686
6463,7329,2025-07-13 20:41:00,A,1118
6464,7331,2024-10-19 23:27:00,A,1471
6465,7332,2022-01-17 03:34:00,C,1018
6466,7333,2021-08-31 21:08:00,A,936
6467,7334,2023-01-30 08:42:00,A,1164
6468,7335,2026-04-30 07:20:00,C,976
6469,7336,2025-07-12 14:10:00,A,798
6470,7337,2023-04-26 12:00:00,A,852
6471,7339,2025-06-18 12:58:00,A,1386
6472,7340,2021-04-25 00:26:00,A,991
6473,7341,2022-01-18 13:06:00,A,1254
6474,7342,2026-03-05 19:23:00,A,1204
6475,7343,2024-05-08 20:30:00,A,723
6476,7344,2024-10-25 03:31:00,A,900
6477,7345,2024-08-20 16:54:00,A,922
6478,7346,2021-07-17 01:42:00,C,803
6479,7347,2023-07-11 01:14:00,A,900
6480,7348,2025-01-06 09:41:00,A,871
6481,7349,2024-02-01 09:06:00,A,933
6482,7350,2022-12-21 12:02:00,A,1577
6483,7351,2022-12-26 21:01:00,A,1233
6484,7352,2022-04-24 08:50:00,A,907
6485,7353,2025-07-31 23:45:00,A,785
6486,7354,2026-07-18 21:07:00,A,1167
6487,7355,2026-07-20 00:00:00,A,997
6488,7356,2022-01-04 18:06:00,A,759
6489,7357,2023-07-07 17:09:00,A,721
6490,7358,2023-10-21 05:07:00,C,729
6491,7359,2026-07-09 02:38:00,A,869
6492,7360,2023-02-06 10:10:00,B,881
6493,7363,2025-07-15 04:11:00,A,725
6494,7364,2025-04-23 17:45:00,A,883
6495,7365,2024-01-10 08:32:00,A,1496
6496,7366,2024-01-26 06:49:00,A,1037
6497,7367,2024-06-28 16:52:00,A,824
6498,7368,2021-04-14 00:26:00,A,1448
6499,7370,2026-01-05 10:54:00,A,899
6500,7372,2024-04-13 18:13:00,A,1088
6501,7374,2026-01-22 05:47:00,A,713
6502,7375,2024-12-28 04:58:00,A,859
6503,7376,2024-12-14 02:36:00,A,1193
6504,7377,2023-10-04 15:36:00,B,692
6505,7378,2024-11-06 10:51:00,A,827
6506,7379,2022-06-15 15:05:00,A,1298
6507,7380,2023-07-04 16:28:00,C,1295
6508,7381,2021-05-27 09:04:00,C,1058
6509,7382,2023-12-14 10:05:00,A,772
6510,7383,2022-11-16 07:48:00,A,977
6511,7385,2025-02-14 03:48:00,A,741
6512,7386,2024-11-08 12:29:00,A,1090
6513,7387,2025-03-10 12:17:00,C,1304
6514,7388,2023-11-18 20:53:00,B,954
6515,7389,2025-02-22 20:42:00,A,1468
6516,7390,2023-03-10 20:48:00,B,1116
6517,7391,2024-12-10 08:37:00,A,1704
6518,7392,2022-12-22 23:46:00,A,1071
6519,7393,2026-03-03 08:55:00,C,1077
6520,7394,2024-06-03 00:19:00,A,1350
6521,7395,2024-07-20 09:44:00,C,827
6522,7396,2025-10-30 06:53:00,A,973
6523,7397,2024-09-18 10:54:00,C,976
6524,7398,2024-02-22 01:29:00,A,990
6525,7399,2021-04-23 18:45:00,A,803
6526,7400,2021-03-18 13:53:00,A,725
6527,7401,2021-10-05 18:30:00,A,1184
6528,7402,2025-12-18 14:23:00,A,1419
6529,7403,2023-07-08 04:32:00,A,1153
6530,7404,2024-11-08 04:10:00,A,1655
6531,7405,2026-07-20 00:00:00,A,911
6532,7406,2026-07-03 19:32:00,A,1054
6533,7407,2023-07-30 23:26:00,A,1358
6534,7408,2023-12-05 12:46:00,A,1609
6535,7409,2025-03-25 13:04:00,A,862
6536,7410,2022-04-10 13:50:00,A,741
6537,7411,2026-03-01 14:56:00,C,793
6538,7412,2025-01-08 11:29:00,A,1056
6539,7413,2025-10-23 13:09:00,A,961
6540,7414,2026-01-06 14:37:00,A,735
6541,7416,2025-08-10 02:42:00,A,899
6542,7417,2024-04-05 07:22:00,C,1053
6543,7418,2021-09-14 19:26:00,C,1066
6544,7419,2023-02-23 20:58:00,A,856
6545,7420,2025-06-22 05:14:00,A,999
6546,7421,2023-11-17 04:13:00,A,999
6547,7422,2024-08-24 12:01:00,A,1534
6548,7423,2023-02-17 12:36:00,A,705
6549,7424,2021-11-03 21:58:00,A,1546
6550,7425,2026-03-31 10:28:00,C,859
6551,7426,2025-03-06 10:49:00,A,780
6552,7427,2023-06-22 07:30:00,A,934
6553,7428,2022-12-04 08:16:00,A,788
6554,7430,2022-05-19 15:49:00,A,1045
6555,7431,2023-01-06 16:50:00,A,943
6556,7432,2024-01-02 11:22:00,A,857
6557,7433,2023-10-29 07:28:00,A,858
6558,7435,2021-08-24 09:08:00,B,1130
6559,7436,2022-08-10 13:35:00,A,1234
6560,7437,2023-09-16 14:34:00,A,1011
6561,7438,2023-06-18 01:14:00,A,791
6562,7439,2023-12-20 15:02:00,A,1084
6563,7440,2026-04-18 22:57:00,A,1115
6564,7441,2025-03-03 18:49:00,A,1007
6565,7442,2025-09-14 15:36:00,A,859
6566,7443,2024-07-07 15:12:00,A,928
6567,7444,2023-08-17 05:51:00,A,1028
6568,7445,2026-01-09 03:30:00,A,1116
6569,7447,2021-09-18 03:27:00,A,778
6570,7448,2023-01-02 16:00:00,A,818
6571,7449,2025-11-30 02:44:00,A,1156
6572,7450,2021-10-11 15:19:00,A,977
6573,7451,2024-09-17 21:10:00,A,1358
6574,7452,2024-02-06 15:23:00,A,1179
6575,7453,2023-05-06 16:31:00,A,884
6576,7454,2024-01-16 22:04:00,A,820
6577,7456,2023-03-29 14:20:00,C,1048
6578,7457,2023-12-14 11:10:00,A,961
6579,7458,2021-09-12 05:52:00,A,1204
6580,7459,2024-07-18 23:25:00,A,1024
6581,7461,2025-12-13 23:34:00,A,1075
6582,7462,2026-01-02 18:23:00,A,1299
6583,7463,2023-05-16 17:13:00,A,730
6584,7464,2024-09-18 20:00:00,A,1150
6585,7465,2023-08-29 08:21:00,A,926
6586,7467,2023-03-14 15:04:00,C,959
6587,7470,2022-10-06 17:21:00,A,963
6588,7473,2024-01-13 03:23:00,A,855
6589,7474,2024-11-09 18:27:00,A,1163
6590,7475,2025-06-04 04:01:00,A,998
6591,7476,2025-07-19 18:08:00,A,1104
6592,7477,2026-01-09 23:22:00,B,831
6593,7479,2024-02-29 22:09:00,A,979
6594,7480,2025-01-04 06:48:00,A,1090
6595,7481,2022-07-23 16:10:00,A,1247
6596,7482,2024-04-18 11:58:00,A,1179
6597,7483,2025-12-06 02:27:00,A,924
6598,7484,2023-07-09 19:10:00,A,955
6599,7485,2024-04-15 14:21:00,A,1655
6600,7486,2022-02-01 09:58:00,A,877
6601,7487,2024-07-15 14:52:00,A,967
6602,7488,2026-06-22 19:05:00,C,1108
6603,7489,2025-10-27 07:44:00,A,1204
6604,7490,2025-12-30 15:46:00,A,864
6605,7492,2022-04-22 20:27:00,A,860
6606,7493,2023-03-04 08:19:00,B,1027
6607,7494,2023-07-05 06:40:00,A,1115
6608,7495,2025-05-16 15:10:00,A,1062
6609,7496,2022-09-30 03:21:00,A,881
6610,7497,2025-06-25 16:55:00,C,1154
6611,7498,2025-02-26 05:39:00,A,1064
6612,7499,2025-08-06 20:01:00,A,1138
6613,7500,2026-07-14 00:00:00,A,1113
6614,7501,2022-05-16 00:38:00,A,888
6615,7502,2024-08-09 11:30:00,A,901
6616,7503,2026-06-25 12:24:00,B,998
6617,7504,2024-09-24 08:38:00,B,900
6618,7505,2021-05-20 07:03:00,A,808
6619,7506,2025-08-13 22:17:00,A,711
6620,7507,2023-09-09 04:29:00,A,787
6621,7508,2026-02-09 22:07:00,A,1502
