person_uid,num_cases_log_scaled,weekend_pref_signed_scaled,avg_victim_age_clean_scaled,victim_age_missing_scaled,arrest_vs_surrender_ratio_scaled,geographic_spread_km_scaled,primary_crime_head_encoded_1,primary_crime_head_encoded_2,primary_crime_head_encoded_3,primary_crime_head_encoded_4,primary_crime_head_encoded_5,primary_crime_head_encoded_6,primary_crime_head_encoded_7,primary_crime_head_encoded_8,primary_crime_head_encoded_9,primary_crime_head_encoded_10,primary_crime_head_encoded_11,primary_crime_head_encoded_12,victim_gender_mode_0.0,victim_gender_mode_1.0,victim_gender_mode_2.0,victim_gender_mode_3.0,act_pc_1,act_pc_2,act_pc_3,act_pc_4,act_pc_5,act_pc_6,act_pc_7,act_pc_8,act_pc_9,act_pc_10,act_pc_11,act_pc_12,act_pc_13,act_pc_14,act_pc_15,act_pc_16,act_pc_17,act_pc_18,act_pc_19,act_pc_20
7924,0.0,-0.6307359283700844,-0.26287643773329855,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9303504433627827,0.2563756095120871,0.03649671788283363,0.003573458837563701,-0.012557241710417041,-0.18134206573603948,-0.05476226627088128,-0.06559574353920117,-0.06408501454224416,-0.04111274219765979,-0.017011124653120553,-0.008103888961186249,-0.0025550242155871457,0.0021553392491287515,-0.0005238790495567988,7.067418844935484e-05,-0.0002841026988832494,-7.289973841977974e-05,0.0001709366962620138,-0.0004459492847454817
7925,0.0,-0.6307359283700844,-1.8355439126134376,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9028816420315308,1.802453535391022,0.18553276304353553,0.009101606335691681,-0.026299923054830424,-0.3468162278343288,-0.10019680096560642,-0.11311397964067073,-0.08542725059898766,3.2335729669986137,0.143942519979342,-0.03608602728296135,-4.029675138628561,0.06457010236912167,-0.011462112161646134,0.008786191053751133,0.012184222680249624,0.0023450200815809245,-0.004908265036484134,0.010241442647183857
7926,0.0,-0.6307359283700844,-1.8355439126134376,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9028816420315308,1.802453535391022,0.18553276304353553,0.009101606335691681,-0.026299923054830424,-0.3468162278343288,-0.10019680096560642,-0.11311397964067073,-0.08542725059898766,3.2335729669986137,0.143942519979342,-0.03608602728296135,-4.029675138628561,0.06457010236912167,-0.011462112161646134,0.008786191053751133,0.012184222680249624,0.0023450200815809245,-0.004908265036484134,0.010241442647183857
7927,0.0,-0.6307359283700844,-0.1318208148266203,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5296377367155782,-1.599396243071614,-0.45911548561867116,1.2743768105422197,0.008174521477607558,-0.6090211100816822,-0.18108805721715174,-0.21675360039430938,-0.4873177835158518,-0.0996950543558396,0.0014857372730156847,4.176113659189773,-0.011490100862981257,0.013328525359412348,-1.0152473361290435,0.08823651924588019,0.010544453999382643,1.7741602447934621,-0.6003022105407083,0.012322012664577891
7928,0.0,-0.6307359283700844,-0.1318208148266203,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5296377367155782,-1.599396243071614,-0.45911548561867116,1.2743768105422197,0.008174521477607558,-0.6090211100816822,-0.18108805721715174,-0.21675360039430938,-0.4873177835158518,-0.0996950543558396,0.0014857372730156847,4.176113659189773,-0.011490100862981257,0.013328525359412348,-1.0152473361290435,0.08823651924588019,0.010544453999382643,1.7741602447934621,-0.6003022105407083,0.012322012664577891
7929,0.0,-0.6307359283700844,-1.2457936095333855,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29111003801398394,-0.8708447697825151,-0.24961083632936767,1.1147010836306523,0.27520838500980427,-0.32719927401054744,-0.09670193015370586,-0.11534274828955661,-0.2696459923016786,-0.05052776234448743,-0.018994581462071017,0.16454668998111452,-0.003395894822916013,0.0035662154778655832,-0.5939202163884546,1.8701648875390977,-0.0034911960318941265,-1.0611671922432337,0.7983416084751145,0.030514053151349547
7930,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9399948924722548,0.25774234661013706,0.03669341686981143,0.003594407508589375,-0.012637154634311941,-0.18255433776032978,-0.05513681229133906,-0.0660568860048871,-0.06457193662224509,-0.04149868118098453,-0.01728632455280506,-0.00824500802034692,-0.002616210853967198,0.002301314070595072,-0.0007533067637088947,0.0002819961288173957,6.02013416529467e-05,-3.7688210552198432e-06,2.3182814129677393e-05,-0.00012163357950546303
7931,0.0,-0.6307359283700844,0.2613460538934145,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7210737135659487,1.389755919942681,0.14205276371170897,0.006497470985623926,-0.016701738381658532,-0.19496933439414296,-0.051810019060533063,-0.0507054369499004,-0.005398475931708868,5.875823472597385,1.4423407425007113,-0.054880104725243795,-2.419466488985078,1.8575260495501247,-0.009826635351270487,0.00711291132722046,0.009147710504051583,0.0017182284297123185,-0.0035510050894165045,0.0071762675891688275
7932,0.0,1.5854495598247413,-0.0007651919199420439,2.4188380499656694,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07547561775483079,-0.07708849877997412,-0.0130268704412877,-0.0036027494103813497,0.03305709193766498,1.0561619361274344,0.5679873149554832,3.503468585770144,-0.43453010909918066,-0.10343160212261736,-0.02640140854893847,-0.012201548545762112,-0.0034465633381131665,0.0017643133368169498,0.0022264195323178208,-0.003295440280932106,-0.007869392846533435,-0.0017772457420783484,0.004048080502587675,-0.010585952113384168
7933,0.0,1.5854495598247413,-0.0007651919199420439,2.4188380499656694,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07547561775483079,-0.07708849877997412,-0.0130268704412877,-0.0036027494103813497,0.03305709193766498,1.0561619361274344,0.5679873149554832,3.503468585770144,-0.43453010909918066,-0.10343160212261736,-0.02640140854893847,-0.012201548545762112,-0.0034465633381131665,0.0017643133368169498,0.0022264195323178208,-0.003295440280932106,-0.007869392846533435,-0.0017772457420783484,0.004048080502587675,-0.010585952113384168
7934,0.0,-0.6307359283700844,-0.7434137217244521,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1155446467526744,2.2909789382782257,0.23711269748038638,0.012247677928756173,-0.03814105774274743,-0.5368547715675146,-0.16119001237908892,-0.1925030368754795,-0.19023387243005221,-0.6577655987640535,-1.3373059987252325,-0.007809643578376466,1.6508690184806754,2.0580923204790116,-0.009121590209242284,0.006903705798205493,0.009342894744264503,0.0017837990736016154,-0.003718414845998465,0.007684006943273023
7935,0.0,-0.6307359283700844,-0.7434137217244521,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1155446467526744,2.2909789382782257,0.23711269748038638,0.012247677928756173,-0.03814105774274743,-0.5368547715675146,-0.16119001237908892,-0.1925030368754795,-0.19023387243005221,-0.6577655987640535,-1.3373059987252325,-0.007809643578376466,1.6508690184806754,2.0580923204790116,-0.009121590209242284,0.006903705798205493,0.009342894744264503,0.0017837990736016154,-0.003718414845998465,0.007684006943273023
7936,0.0,-0.6307359283700844,-0.7434137217244521,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1155446467526744,2.2909789382782257,0.23711269748038638,0.012247677928756173,-0.03814105774274743,-0.5368547715675146,-0.16119001237908892,-0.1925030368754795,-0.19023387243005221,-0.6577655987640535,-1.3373059987252325,-0.007809643578376466,1.6508690184806754,2.0580923204790116,-0.009121590209242284,0.006903705798205493,0.009342894744264503,0.0017837990736016154,-0.003718414845998465,0.007684006943273023
7937,0.0,-0.6307359283700844,-0.7434137217244521,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1155446467526744,2.2909789382782257,0.23711269748038638,0.012247677928756173,-0.03814105774274743,-0.5368547715675146,-0.16119001237908892,-0.1925030368754795,-0.19023387243005221,-0.6577655987640535,-1.3373059987252325,-0.007809643578376466,1.6508690184806754,2.0580923204790116,-0.009121590209242284,0.006903705798205493,0.009342894744264503,0.0017837990736016154,-0.003718414845998465,0.007684006943273023
7938,0.0,-0.6307359283700844,-0.9181545522666898,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2485344042939642,-0.734533438305641,-0.21004573466969115,0.16740221668594787,-0.2581797214663873,-0.25161156868899126,-0.07445869644520967,-0.0882612919951699,-0.19038569335706246,-0.03433360187496578,0.03335194233296816,3.9231812970731195,-0.004759884381679802,0.00248454178219002,-0.4548954210291062,-1.1321542503019106,-0.003666732067857314,0.7576572841750823,0.6356760644598485,-0.08438934044447124
7939,0.0,1.5854495598247413,0.6545129226134492,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08742955859695045,-0.09145708990566691,-0.015532914790393471,-0.004549120869651494,0.048401507111658325,2.218588362957696,3.079022475520108,-1.367825739104393,-0.34216992676343205,-0.10560183615926082,-0.031009822044271138,-0.014580250991494462,-0.00448792591492029,0.004302927868963095,-0.0024096613672284803,0.0015560282022475684,0.0018430509843922905,0.0003405608207679937,-0.0006989522064619019,0.0013940516325783418
7940,0.0,1.5854495598247413,0.5889851111601101,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3719653289725367,0.7026051400347162,0.07155252114633093,0.0031676852879450814,-0.0077761439804095965,-0.08676035373011862,-0.022328079015217363,-0.020581977572086907,0.0032811269502436196,2.9183641202936657,0.6600188788906853,-0.02229865947729548,0.08508656145858129,0.013374050386851875,-0.0016937958763144456,0.0009497334942840678,0.0009662923700148821,0.00017287155987523277,-0.0003507759441202167,0.000695762347135295
7941,0.0,1.5854495598247413,0.5889851111601101,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3719653289725367,0.7026051400347162,0.07155252114633093,0.0031676852879450814,-0.0077761439804095965,-0.08676035373011862,-0.022328079015217363,-0.020581977572086907,0.0032811269502436196,2.9183641202936657,0.6600188788906853,-0.02229865947729548,0.08508656145858129,0.013374050386851875,-0.0016937958763144456,0.0009497334942840678,0.0009662923700148821,0.00017287155987523277,-0.0003507759441202167,0.000695762347135295
7942,0.0,1.5854495598247413,0.5889851111601101,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3719653289725367,0.7026051400347162,0.07155252114633093,0.0031676852879450814,-0.0077761439804095965,-0.08676035373011862,-0.022328079015217363,-0.020581977572086907,0.0032811269502436196,2.9183641202936657,0.6600188788906853,-0.02229865947729548,0.08508656145858129,0.013374050386851875,-0.0016937958763144456,0.0009497334942840678,0.0009662923700148821,0.00017287155987523277,-0.0003507759441202167,0.000695762347135295
7943,0.0,1.5854495598247413,0.9821519798801448,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2937161257936957,-0.882615408348533,-0.25322197297749927,1.2436936990351337,0.35192862786350276,-0.3481917265322871,-0.10415907869505521,-0.12710426029106942,-0.4235171754408426,-0.047737844770882464,-0.029253551994910965,-0.7743363036771744,-0.0024874105805153994,0.0024472323836547604,0.39098180926909437,-1.010419421713709,0.001939399934094562,-0.3509166577316657,0.5914422678316722,-0.06180365928570009
7944,0.0,-0.6307359283700844,0.19581824244007534,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1146538858429256,2.2869553452125846,0.2366526810267603,0.012203052895922975,-0.03791206683965524,-0.5325911698392054,-0.15973380972880213,-0.19047000448639018,-0.18703433099000807,-0.48553545004767684,-1.1634430927701143,-0.011728154681269951,-1.4024915141709149,-1.5785287176523517,-0.010944649156976207,0.008282856660948789,0.01136489236830906,0.002182357685829197,-0.0045637314307033425,0.009512615368536042
7945,0.0,-0.6307359283700844,0.19581824244007534,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1146538858429256,2.2869553452125846,0.2366526810267603,0.012203052895922975,-0.03791206683965524,-0.5325911698392054,-0.15973380972880213,-0.19047000448639018,-0.18703433099000807,-0.48553545004767684,-1.1634430927701143,-0.011728154681269951,-1.4024915141709149,-1.5785287176523517,-0.010944649156976207,0.008282856660948789,0.01136489236830906,0.002182357685829197,-0.0045637314307033425,0.009512615368536042
7946,0.0,-0.6307359283700844,0.19581824244007534,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1146538858429256,2.2869553452125846,0.2366526810267603,0.012203052895922975,-0.03791206683965524,-0.5325911698392054,-0.15973380972880213,-0.19047000448639018,-0.18703433099000807,-0.48553545004767684,-1.1634430927701143,-0.011728154681269951,-1.4024915141709149,-1.5785287176523517,-0.010944649156976207,0.008282856660948789,0.01136489236830906,0.002182357685829197,-0.0045637314307033425,0.009512615368536042
7947,0.0,-0.6307359283700844,0.19581824244007534,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1146538858429256,2.2869553452125846,0.2366526810267603,0.012203052895922975,-0.03791206683965524,-0.5325911698392054,-0.15973380972880213,-0.19047000448639018,-0.18703433099000807,-0.48553545004767684,-1.1634430927701143,-0.011728154681269951,-1.4024915141709149,-1.5785287176523517,-0.010944649156976207,0.008282856660948789,0.01136489236830906,0.002182357685829197,-0.0045637314307033425,0.009512615368536042
7948,0.0,-0.6307359283700844,0.19581824244007534,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1146538858429256,2.2869553452125846,0.2366526810267603,0.012203052895922975,-0.03791206683965524,-0.5325911698392054,-0.15973380972880213,-0.19047000448639018,-0.18703433099000807,-0.48553545004767684,-1.1634430927701143,-0.011728154681269951,-1.4024915141709149,-1.5785287176523517,-0.010944649156976207,0.008282856660948789,0.01136489236830906,0.002182357685829197,-0.0045637314307033425,0.009512615368536042
7949,0.0,1.5854495598247413,1.3097910371468404,-0.4134216426826066,-1.2639963657241198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8148191122464864,-2.4691234771571544,-0.7088242390606448,-3.6518765289634434,-3.5845253695681865,-0.8517591214526914,-0.25472509382577296,-0.2984660395163067,-0.14430412120853223,-0.1913231434409973,-0.10382273449859816,-1.1884479709599378,-0.015023884896766856,0.022705796706469685,0.07829570557679419,0.1088383289727468,0.027472197976145234,-0.1273559390048855,-0.21651575214249685,0.042692700352525675
7950,0.0,1.5854495598247413,-2.228710781333472,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9303504433627827,0.2563756095120871,0.03649671788283363,0.003573458837563701,-0.012557241710417041,-0.18134206573603948,-0.05476226627088128,-0.06559574353920117,-0.06408501454224416,-0.04111274219765979,-0.017011124653120553,-0.008103888961186249,-0.0025550242155871457,0.0021553392491287515,-0.0005238790495567988,7.067418844935484e-05,-0.0002841026988832494,-7.289973841977974e-05,0.0001709366962620138,-0.0004459492847454817
7951,0.0,1.5854495598247413,1.3097910371468404,-0.4134216426826066,0.7911415152108595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2413570818871895,-0.5466788495185909,-0.14624329924424473,0.7649471524631366,0.33141274523430286,0.5363485204396874,0.22912792344212374,0.4271831458516085,7.788449242946186,-0.2807545684309958,-0.07868257161461636,-0.1311609284546498,-0.012076910277831301,0.014973338230411214,0.32274299936881046,-1.1375752368539818,0.007277679832942615,0.0319436092357205,0.028729186680659623,-5.742405088241002
7952,0.0,-0.6307359283700844,0.3924016768000927,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483561703524924,-1.6544722029571188,-0.4746167652894912,-2.52613860256074,-2.5927972504352,-0.5557095483891085,-0.16615679409224923,-0.19419319184033976,-0.07339758744656615,-0.12432144199138603,-0.07313522556217417,-1.4623788722404145,-0.00853688598329271,0.012783901295493692,-1.994854060329806,0.16670173176049505,0.011893952246227706,1.5609184848956157,1.2681981504389601,-0.03839751675977454
7953,0.0,-0.6307359283700844,0.3924016768000927,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483561703524924,-1.6544722029571188,-0.4746167652894912,-2.52613860256074,-2.5927972504352,-0.5557095483891085,-0.16615679409224923,-0.19419319184033976,-0.07339758744656615,-0.12432144199138603,-0.07313522556217417,-1.4623788722404145,-0.00853688598329271,0.012783901295493692,-1.994854060329806,0.16670173176049505,0.011893952246227706,1.5609184848956157,1.2681981504389601,-0.03839751675977454
7954,0.0,-0.6307359283700844,0.3924016768000927,-0.4134216426826066,-1.2639963657241198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483561703524924,-1.6544722029571188,-0.4746167652894912,-2.52613860256074,-2.5927972504352,-0.5557095483891085,-0.16615679409224923,-0.19419319184033976,-0.07339758744656615,-0.12432144199138603,-0.07313522556217417,-1.4623788722404145,-0.00853688598329271,0.012783901295493692,-1.994854060329806,0.16670173176049505,0.011893952246227706,1.5609184848956157,1.2681981504389601,-0.03839751675977454
7955,0.0,-0.6307359283700844,0.3924016768000927,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483561703524924,-1.6544722029571188,-0.4746167652894912,-2.52613860256074,-2.5927972504352,-0.5557095483891085,-0.16615679409224923,-0.19419319184033976,-0.07339758744656615,-0.12432144199138603,-0.07313522556217417,-1.4623788722404145,-0.00853688598329271,0.012783901295493692,-1.994854060329806,0.16670173176049505,0.011893952246227706,1.5609184848956157,1.2681981504389601,-0.03839751675977454
7956,0.0,-0.6307359283700844,0.3924016768000927,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483561703524924,-1.6544722029571188,-0.4746167652894912,-2.52613860256074,-2.5927972504352,-0.5557095483891085,-0.16615679409224923,-0.19419319184033976,-0.07339758744656615,-0.12432144199138603,-0.07313522556217417,-1.4623788722404145,-0.00853688598329271,0.012783901295493692,-1.994854060329806,0.16670173176049505,0.011893952246227706,1.5609184848956157,1.2681981504389601,-0.03839751675977454
7957,0.0,-0.6307359283700844,0.3924016768000927,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483561703524924,-1.6544722029571188,-0.4746167652894912,-2.52613860256074,-2.5927972504352,-0.5557095483891085,-0.16615679409224923,-0.19419319184033976,-0.07339758744656615,-0.12432144199138603,-0.07313522556217417,-1.4623788722404145,-0.00853688598329271,0.012783901295493692,-1.994854060329806,0.16670173176049505,0.011893952246227706,1.5609184848956157,1.2681981504389601,-0.03839751675977454
7958,0.0,-0.6307359283700844,-1.3768492324400636,-0.4134216426826066,-1.2639963657241198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12321471708005165,-0.27069249273281726,-0.07188676606092537,0.3716659099069836,0.16202934122377372,0.27611926257353536,0.11644915370154395,0.21437847363007612,3.799076763590954,-0.12860119993849503,-0.03080075533266777,-0.06026010061232395,-0.004130519100844739,0.0034515563101075366,0.18946428708880353,-0.7822452289763192,0.011679586191392555,0.10491147199093037,0.4876719171251733,7.398429364001524
7959,0.0,-0.6307359283700844,-1.3768492324400636,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8437807302263873,-2.580711976890456,-0.742602523737158,3.659690590713919,1.0314685493245401,-1.0778542564138776,-0.3238974869251624,-0.396771217082661,-1.2728105020601181,-0.16893548899526575,-0.11188551314400255,-2.2626428454714964,-0.013377315305189198,0.02024578892413245,1.0932413159968635,-3.232733151524622,0.03265488616230595,2.7824236257941424,-2.735232056830086,0.01595655639634261
7960,0.0,-0.6307359283700844,-1.3768492324400636,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8437807302263873,-2.580711976890456,-0.742602523737158,3.659690590713919,1.0314685493245401,-1.0778542564138776,-0.3238974869251624,-0.396771217082661,-1.2728105020601181,-0.16893548899526575,-0.11188551314400255,-2.2626428454714964,-0.013377315305189198,0.02024578892413245,1.0932413159968635,-3.232733151524622,0.03265488616230595,2.7824236257941424,-2.735232056830086,0.01595655639634261
7961,0.0,-0.6307359283700844,-0.8526267408133507,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8180467157807664,-2.4792870163796277,-0.7117608982971387,-3.6653031770432856,-3.5976568975061585,-0.8558644766713558,-0.2559669353279744,-0.29994923233202686,-0.14550979423608323,-0.19239336960936806,-0.10435635747982647,-1.173451298894249,-0.015194351011717304,0.02311435847398016,0.25299027388130835,0.048659962649833244,0.029990833984063086,-0.560709064881293,-0.5508791288960311,0.057594200684582694
7962,0.0,-0.6307359283700844,-0.5905154949999942,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.26678566504896606,-0.7923387295977624,-0.22677464756027066,0.24594442265851413,-0.2369021423129169,-0.2780659462331717,-0.08241979750660819,-0.09794611366684043,-0.21191707560763415,-0.04020054401907674,0.027966752851801197,3.7991349073593392,-0.0055465296279837515,0.004814729413573866,-0.67051505420258,0.09255236920997867,0.00825467031213366,0.4568109024433534,0.578271147048394,0.019378297334830662
7963,0.0,-0.6307359283700844,1.637430094413536,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9399948924722548,0.25774234661013706,0.03669341686981143,0.003594407508589375,-0.012637154634311941,-0.18255433776032978,-0.05513681229133906,-0.0660568860048871,-0.06457193662224509,-0.04149868118098453,-0.01728632455280506,-0.00824500802034692,-0.002616210853967198,0.002301314070595072,-0.0007533067637088947,0.0002819961288173957,6.02013416529467e-05,-3.7688210552198432e-06,2.3182814129677393e-05,-0.00012163357950546303
7964,0.0,-0.6307359283700844,-0.6560433064533333,-0.4134216426826066,0.7911415152108595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12321471708005165,-0.27069249273281726,-0.07188676606092537,0.3716659099069836,0.16202934122377372,0.27611926257353536,0.11644915370154395,0.21437847363007612,3.799076763590954,-0.12860119993849503,-0.03080075533266777,-0.06026010061232395,-0.004130519100844739,0.0034515563101075366,0.18946428708880353,-0.7822452289763192,0.011679586191392555,0.10491147199093037,0.4876719171251733,7.398429364001524
7965,0.0,1.5854495598247413,-1.7700161011600986,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15752801792941534,-0.16663514369284288,-0.028354823617618877,-0.008428275912814354,0.09101129572961532,4.2095068262125,5.866813923366249,-2.619638238260801,-0.6649855171898714,-0.21386292566990292,-0.07039098843968408,-0.03363664319261706,-0.011121509012637932,0.013514909546949786,-0.01034737171314633,0.007415748000906762,0.009534948287868635,0.0017942643343434406,-0.0037129337734260258,0.00753561458544734
7966,0.0,-0.6307359283700844,-0.612358098817774,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5891154908928976,1.1979886366747479,0.12379262474840147,0.006322297685365496,-0.019520903275820668,-0.27391239388584065,-0.08218600461989267,-0.09815546348379241,-0.09777443140701014,-0.6624189978633482,-0.5024437178476875,-0.002403099166996908,-0.06694072304949956,0.07557096083765914,-0.0006381094524941349,0.00013795530283707873,-0.0002591085940656222,-7.352162949269932e-05,0.00017868762848423763,-0.0005001427723279974
7967,0.0,-0.6307359283700844,-0.612358098817774,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5891154908928976,1.1979886366747479,0.12379262474840147,0.006322297685365496,-0.019520903275820668,-0.27391239388584065,-0.08218600461989267,-0.09815546348379241,-0.09777443140701014,-0.6624189978633482,-0.5024437178476875,-0.002403099166996908,-0.06694072304949956,0.07557096083765914,-0.0006381094524941349,0.00013795530283707873,-0.0002591085940656222,-7.352162949269932e-05,0.00017868762848423763,-0.0005001427723279974
